A1,A9,A10,A12,A16,A2,A3,A8,A11,A14,A15,A4_l,A4_u,A4_y,A5_g,A5_gg,A5_p,A6_aa,A6_c,A6_cc,A6_d,A6_e,A6_ff,A6_i,A6_j,A6_k,A6_m,A6_q,A6_r,A6_w,A6_x,A7_bb,A7_dd,A7_ff,A7_h,A7_j,A7_n,A7_o,A7_v,A7_z,A13_g,A13_p,A13_s
1,0,0,0,1,-0.8037717340692397,-0.8846073911550693,-0.7368812858672392,-0.57200514100758,1.3380612917635526,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1,0.5959872368829245,-0.9333293003529176,-0.7923502177588545,2.2635758998846973,0.1723849018609834,-0.34911470404597494,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,-0.7006517007385211,-0.5748752541116041,-0.7923502177588545,-0.28844703691835233,0.1723849018609834,-0.3278030712514287,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,1,-0.26334637420639884,-0.30458466260925443,0.44571634206199795,-0.28844703691835233,0.755223096812268,-0.35398593439901405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,0.0708389189950047,-0.2848638898386967,0.31702842007345056,-0.004888932829124595,-0.11903419561465887,-0.33510991678098745,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1,0.007821120848454642,-0.6815994361640341,-0.7746001595535377,0.27866917126010315,-1.284710585517228,-0.33998114713402655,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,-0.7884946920943188,-0.45887070840244115,-0.459536626409163,-0.57200514100758,0.026675353123162264,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-1.3375133880680532,-0.05285479842037082,-0.6081933638786918,-0.57200514100758,-0.41045329309030115,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,-0.8037717340692397,1.7057741145305394,-0.7546313440725562,-0.57200514100758,1.0466421942879103,-0.35703045336966355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,-0.883976204437577,-0.04357443476363777,-0.7746001595535377,-0.57200514100758,-0.26474374435248,-0.2991845929273238,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,-1.2334385396139014,0.5074471573548862,-0.7368812858672392,-0.57200514100758,-0.8475819393037646,-0.2991845929273238,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-1.0663458930131997,-0.07257557119092851,-0.3485987626259325,-0.57200514100758,1.3380612917635526,0.24882882178957877,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.9231236244983124,-0.9043281639256269,-0.7368812858672392,-0.57200514100758,-1.284710585517228,-0.33328320539859774,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.34259602945130296,-0.5365937540275804,-0.459536626409163,-0.57200514100758,-0.7018723905659434,-0.360074972340313,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.6452724235794315,-0.80688434552993,-0.7546313440725562,-0.57200514100758,0.31809445059880453,-0.35703045336966355,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,1,0.8432843538519635,-0.4205892083184174,3.6451643335703654,-0.57200514100758,0.1723849018609834,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,-0.7245220788243356,1.6674926144465159,-0.6081933638786918,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,-0.3664664075371175,-0.37186729912056893,-0.7546313440725562,-0.57200514100758,-0.7018723905659434,-0.360074972340313,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,1,-1.2811792957855306,-0.8846073911550693,-0.7191312276619224,1.1293434835277865,0.4638039993366257,-0.33876333954576676,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,-0.652910944566892,-0.2663031625252306,-0.6081933638786918,-0.28844703691835233,0.755223096812268,-0.31136266880992164,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,1,-1.242031875724795,1.203474431609864,-0.01578517127624098,2.2635758998846973,-1.284710585517228,-0.35398593439901405,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,1,-0.6290405664810774,-0.9043281639256269,-0.7746001595535377,-0.004888932829124595,-0.3521694735951727,-0.3564215495755336,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,0.41361754830730185,-0.7500421181324401,-0.27537977252900037,-0.57200514100758,-1.0807172172842785,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,-0.20701228192387622,-0.9716108004369414,-0.7546313440725562,-0.57200514100758,0.28895254085124034,0.9186229953324596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-0.5574294322236338,2.0932292971991444,-0.7746001595535377,-0.57200514100758,-0.41045329309030115,-0.0708456701286144,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,1,-1.0988096072099078,-0.17929975324335842,-0.7923502177588545,-0.57200514100758,0.026675353123162264,-0.35946606854618307,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,1,1,1.4314504698864334,-0.7686028454459063,-0.7368812858672392,-0.57200514100758,0.63136998038512,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,1.6147749735854893,-0.8266051183004878,0.42796628385668106,-0.28844703691835233,1.141353400967494,0.18306721202355047,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,-0.5889383312969089,-0.797603981873197,1.2600002622309099,-0.004888932829124595,2.5037376816661214,0.8577326159194705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,0.8509228748394241,1.203474431609864,2.0920342406051384,3.3978083162416084,0.4638039993366257,2.4451448072160984,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,-0.9393554815966665,1.7452156600716553,1.8701585130386775,-0.57200514100758,1.1923517430257313,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,-1.0988096072099078,0.023708201747676745,0.5389041476399116,-0.57200514100758,0.4638039993366257,-0.360074972340313,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,-1.0663458930131997,1.203474431609864,-0.1267230350594715,-0.57200514100758,-0.41045329309030115,0.9831667975102282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,0,-0.5096886760520047,-0.797603981873197,-0.3308487044206156,-0.57200514100758,-0.11903419561465887,3.208101261260853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,-0.9708643806699415,1.1454721587552825,-0.053504044962539334,0.27866917126010315,-0.9932914880415857,-0.343025666104676,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.43807754179456115,-0.8846073911550693,-0.14447309326478838,0.8457853794385586,0.9883583747927818,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,-0.946994002584127,0.6234517030640492,-0.07125410316785623,0.27866917126010315,0.1723849018609834,0.48691020529436646,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0.11745023308847335,-0.07257557119092851,1.4264070579057555,0.27866917126010315,0.8280778711811786,1.0276167744817102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0.8270524967536095,0.1594335202273974,0.7607798752063726,2.2635758998846973,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,3.2217288263225243,-0.9623304367802084,-0.7923502177588545,-0.28844703691835233,0.40552017984149724,-0.2991845929273238,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,0,-0.19937376093641573,0.18843465665468814,1.3154691941225252,-0.004888932829124595,1.775189937977016,-0.35581264578140376,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,1,0,-0.15163300476478664,-0.13057784404550998,-0.31087988893963414,-0.28844703691835233,1.4182015435693542,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,0.09470929708081924,3.5235653457931235,2.3139099681715996,3.9649245244200637,-1.284710585517228,2.684443998309146,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,-1.0902162710990142,1.087469885900701,-0.459536626409163,-0.004888932829124595,-0.643588571070815,-0.0002128300095469539,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,0.03169149893426918,1.7834971601556788,0.09515269250698953,-0.28844703691835233,0.31809445059880453,-0.348505800251845,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.8916147254250374,0.11071161102954896,0.20609055629022002,-0.28844703691835233,-0.7018723905659434,-0.17740383410134547,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-1.583855689913659,-0.07257557119092851,-0.01578517127624098,-0.004888932829124595,-0.41045329309030115,0.24882882178957877,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,1.4954230831564166,-0.07257557119092851,-0.7923502177588545,-0.57200514100758,-0.5561628418281223,0.22447267002438312,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1.3359689575431755,-1.000611936864232,0.31702842007345056,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,-0.963225859682481,1.310198613662294,-0.7923502177588545,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,-0.7321605998117962,-0.4113088446616843,0.3547472937597489,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0.11745023308847335,1.43548352302819,2.0920342406051384,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,2.9200072473178285,0.1594335202273974,0.9826556027728336,0.5622272753493309,-1.284710585517228,-0.2997934967214537,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-1.3613837661538677,-0.8266051183004878,-0.01578517127624098,0.8457853794385586,1.279777472268424,0.060068645609312334,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,-0.20701228192387622,-0.91360852758236,-0.5327556165060952,0.5622272753493309,-0.7018723905659434,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,0.8432843538519635,-0.6038763905388949,-0.7368812858672392,0.8457853794385586,2.2123185841904793,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,-0.946994002584127,0.7394562487732121,-0.1267230350594715,-0.28844703691835233,-0.11903419561465887,-0.21759148451391833,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,1,0,-0.03228111433571395,0.22671615673871193,0.20609055629022002,0.8457853794385586,-0.5634483192650134,-0.055623075275367105,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,-0.7168835578368752,-0.30458466260925443,-0.21991084063738509,-0.28844703691835233,0.6095135480744468,0.12704806296360044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,1,-0.7483924569101502,0.9714653401915381,-0.01578517127624098,2.2635758998846973,-0.7018723905659434,0.24273978384827985,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,-0.1678648618631407,-0.6143167996527195,0.27930954638715216,-0.57200514100758,1.9208994867148368,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,1,1,1.4161734279115126,-0.6525982997367433,0.31702842007345056,-0.57200514100758,-0.26474374435248,-0.360074972340313,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,1,1.0733947985992154,-0.5945960268821618,-0.6991624121809409,-0.57200514100758,-0.11903419561465887,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,1,1,2.5533582399197168,-0.922888891239093,-0.3485987626259325,-0.57200514100758,0.5512297285793184,0.9776866633630592,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,2.4263678285031838,0.6420124303775153,2.202972104388369,0.27866917126010315,-0.5561628418281223,-0.3296297826338184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,1,1,-0.4781797769787297,-0.5168729812570226,0.42796628385668106,-0.57200514100758,1.3380612917635526,-0.35946606854618307,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,1,-0.5497909112361733,-0.8451658456139538,-0.01578517127624098,-0.57200514100758,1.629480389239195,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,1,1.2252104032249962,-0.4785914811729989,-0.459536626409163,-0.57200514100758,2.7951567791417635,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1.0103770004526653,-0.80688434552993,-0.7923502177588545,-0.57200514100758,-0.3375985187213906,-0.35946606854618307,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,1,1,0.14245005325244833,-0.4205892083184174,2.5357856957380607,-0.57200514100758,2.5255941139767946,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,0.3420064140498582,-0.6328775269661856,-0.7923502177588545,-0.57200514100758,1.0466421942879103,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,1,-0.5173271970394653,-0.7106005725913248,-0.7923502177588545,-0.57200514100758,-0.7018723905659434,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,1,1,0.4689968254663914,-0.2663031625252306,0.871717738989603,-0.57200514100758,3.6694140715686907,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,1,1,0.37351531312313324,-0.5945960268821618,-0.681412353975624,-0.57200514100758,-0.09717776330398571,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,1,-1.0424755149273852,-0.6525982997367433,0.09515269250698953,-0.57200514100758,-0.5561628418281223,-0.34789689645771515,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,1,1.1851081680408275,-0.30458466260925443,-0.3485987626259325,-0.57200514100758,-1.284710585517228,-0.23829421351433464,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,1,-1.0186051368415705,1.319478977319027,-0.42181775272286465,-0.57200514100758,-0.26474374435248,-0.360074972340313,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,1,1,0.57211685879711,-0.12129748038877695,-0.27537977252900037,-0.57200514100758,0.1723849018609834,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,1,-0.024642593348253458,-0.7593224817891732,-0.5704744901923935,2.2635758998846973,-0.3230275638476085,-0.343025666104676,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1.328330436555715,1.551488068737353,-0.1267230350594715,-0.57200514100758,-1.284710585517228,-0.360074972340313,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,-0.6452724235794315,-0.8938877548118023,0.3724973519650658,1.1293434835277865,0.23066872135611186,-0.14878535577724056,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,-0.6128087093827234,-0.6525982997367433,0.03968376061537427,1.1293434835277865,0.1723849018609834,-0.16096343165983837,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,0.27039527979241457,-0.7686028454459063,-0.459536626409163,1.412901587617014,1.1923517430257313,2.1187723735624764,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,2.0043395439459823,1.319478977319027,-0.7923502177588545,2.547134003973925,-1.284710585517228,0.4004458665279218,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,0.42125606929476234,2.479524434410657,1.5928138535806013,1.9800177957954694,-1.284710585517228,-0.2784818639269075,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0.7869502615694409,-0.22686161698411525,0.9826556027728336,3.3978083162416084,1.5056272728120468,0.45829172697026155,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,-0.7560309778976106,1.6094903415919344,-0.459536626409163,0.5622272753493309,-1.284710585517228,-0.16461685442461774,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,0,0,1.1058585127959235,-0.9031681184685353,-0.6991624121809409,1.1293434835277865,0.31809445059880453,0.2171658244948244,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,-0.07238334951988254,0.043428974518234444,2.5357856957380607,-0.004888932829124595,1.1194969686568208,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,0.17491376744915643,-0.6618786633934763,-0.31087988893963414,3.9649245244200637,-0.41045329309030115,0.9058360156557319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,0,2.012932880056876,-0.9913315732074991,-0.7746001595535377,-0.57200514100758,-1.284710585517228,1.4666364100493623,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1,1,0,-0.7168835578368752,-0.4693111175162658,0.22384061449553694,1.412901587617014,-0.26474374435248,1.091551672865349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1,0,0,-0.5096886760520047,1.8600601603237261,0.7607798752063726,1.1293434835277865,1.629480389239195,-0.08119703462882256,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,-0.34259602945130296,-0.7396017090186155,-0.237660898842702,-0.57200514100758,-1.284710585517228,2.865897328959854,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,-0.6691428016652461,-0.6525982997367433,-0.16444190874576983,-0.57200514100758,1.789760892850798,-0.23829421351433464,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,1,0,-0.5650679532110944,1.8612202057808183,-0.08900416137317313,-0.57200514100758,-0.41045329309030115,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,-0.9078465825233915,-0.30458466260925443,-0.7746001595535377,-0.57200514100758,-0.5561628418281223,-0.360074972340313,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.6930131797510606,1.6674926144465159,0.15062162439860477,2.547134003973925,0.8280778711811786,-0.18714629480742373,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,0,-0.49345681895365073,-0.33358579903654517,-0.40406769451754776,-0.57200514100758,1.3380612917635526,-0.360074972340313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,1.2166170671141026,-0.91360852758236,-0.6259434220840088,1.6964596917062418,0.9009326455500891,-0.2614325576912705,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,0.5167375816380205,-0.7883236182164639,-0.459536626409163,0.5622272753493309,-1.284710585517228,0.6038197337673057,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,2.784423499790402,-0.3625869354638359,-0.01578517127624098,0.8457853794385586,-0.8475819393037646,-0.32475855228077927,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,1,0,-0.8916147254250374,-0.30458466260925443,-0.31087988893963414,1.6964596917062418,-0.11903419561465887,-0.35946606854618307,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,1,1,0,3.325803674776676,2.247515342992331,-0.7923502177588545,2.547134003973925,-1.284710585517228,0.4923903394415355,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1,0,0,-0.9555873386950205,1.319478977319027,-0.3485987626259325,0.5622272753493309,-0.9204367136726752,0.5319690860599785,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,1,0,0.18255228843661692,-0.9623304367802084,0.649842011423142,-0.28844703691835233,1.8626156672197087,4.511155380698821,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
